Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_ZINC000003874498conf6,-7.5,2.023,1.053
6w4hpdbqt_ZINC000003874498conf6,-7.3,3.788,3.06
6w4hpdbqt_ZINC000003874498conf6,-7.2,2.57,1.97
6w4hpdbqt_ZINC000003874498conf6,-7.1,3.942,2.964
6w4hpdbqt_ZINC000003874498conf6,-7.0,6.485,3.627
6w4hpdbqt_ZINC000003874498conf6,-7.0,2.683,2.176
6w4hpdbqt_ZINC000003874498conf6,-6.8,2.868,2.171
6w4hpdbqt_ZINC000003874498conf6,-6.7,34.707,32.964
6w4hpdbqt_ZINC000003874498conf7,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf7,-7.4,2.148,1.043
6w4hpdbqt_ZINC000003874498conf7,-7.3,3.738,3.047
6w4hpdbqt_ZINC000003874498conf7,-7.2,2.561,1.954
6w4hpdbqt_ZINC000003874498conf7,-7.1,3.894,2.968
6w4hpdbqt_ZINC000003874498conf7,-7.0,38.858,37.679
6w4hpdbqt_ZINC000003874498conf7,-7.0,2.794,2.164
6w4hpdbqt_ZINC000003874498conf7,-6.7,34.664,32.929
6w4hpdbqt_ZINC000003874498conf7,-6.7,13.786,11.188
6w4hpdbqt_ZINC000003874498conf8,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf8,-7.4,2.173,1.025
6w4hpdbqt_ZINC000003874498conf8,-7.3,3.786,3.057
6w4hpdbqt_ZINC000003874498conf8,-7.1,2.587,1.941
6w4hpdbqt_ZINC000003874498conf8,-7.0,38.859,37.675
6w4hpdbqt_ZINC000003874498conf8,-6.8,2.239,2.021
6w4hpdbqt_ZINC000003874498conf8,-6.7,6.374,3.96
6w4hpdbqt_ZINC000003874498conf8,-6.7,38.519,37.375
6w4hpdbqt_ZINC000003874498conf8,-6.7,34.694,32.958
6w4hpdbqt_ZINC000003874498conf9,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf9,-7.5,13.389,12.562
6w4hpdbqt_ZINC000003874498conf9,-7.4,2.269,1.028
6w4hpdbqt_ZINC000003874498conf9,-7.2,3.835,3.048
6w4hpdbqt_ZINC000003874498conf9,-7.1,2.523,1.935
6w4hpdbqt_ZINC000003874498conf9,-7.1,3.955,2.971
6w4hpdbqt_ZINC000003874498conf9,-7.0,38.859,37.665
6w4hpdbqt_ZINC000003874498conf9,-7.0,13.688,12.625
6w4hpdbqt_ZINC000003874498conf9,-6.9,15.969,14.355
6w4hpdbqt_ZINC000003881640conf1,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003881640conf1,-7.6,32.782,29.061
6w4hpdbqt_ZINC000003881640conf1,-7.4,15.418,13.023
6w4hpdbqt_ZINC000003881640conf1,-7.3,7.054,1.675
6w4hpdbqt_ZINC000003881640conf1,-7.1,31.846,29.326
6w4hpdbqt_ZINC000003881640conf1,-6.9,39.031,37.039
6w4hpdbqt_ZINC000003881640conf1,-6.9,38.749,36.642
6w4hpdbqt_ZINC000003881640conf1,-6.9,2.611,1.795
6w4hpdbqt_ZINC000003881640conf1,-6.8,3.498,2.707
6w4hpdbqt_ZINC000003881640conf2,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003881640conf2,-7.6,2.005,1.638
6w4hpdbqt_ZINC000003881640conf2,-7.3,7.341,2.153
6w4hpdbqt_ZINC000003881640conf2,-7.1,7.29,2.581
6w4hpdbqt_ZINC000003881640conf2,-7.0,12.298,7.361
6w4hpdbqt_ZINC000003881640conf2,-6.9,34.256,31.521
6w4hpdbqt_ZINC000003881640conf2,-6.9,4.43,3.295
6w4hpdbqt_ZINC000003881640conf2,-6.8,7.372,1.804
6w4hpdbqt_ZINC000003881640conf2,-6.7,31.147,28.138
6w4hpdbqt_ZINC000003881640conf3,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003881640conf3,-7.5,7.123,2.088
6w4hpdbqt_ZINC000003881640conf3,-7.5,7.155,2.057
6w4hpdbqt_ZINC000003881640conf3,-7.4,7.123,1.754
6w4hpdbqt_ZINC000003881640conf3,-7.2,11.006,6.43
6w4hpdbqt_ZINC000003881640conf3,-6.8,38.636,36.595
6w4hpdbqt_ZINC000003881640conf3,-6.8,3.438,2.616
6w4hpdbqt_ZINC000003881640conf3,-6.5,7.671,2.93
6w4hpdbqt_ZINC000003881640conf3,-6.5,19.532,14.278
6w4hpdbqt_ZINC000003881640conf4,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003881640conf4,-8.0,1.409,1.219
6w4hpdbqt_ZINC000003881640conf4,-7.7,15.858,12.541
6w4hpdbqt_ZINC000003881640conf4,-7.2,7.385,2.182
6w4hpdbqt_ZINC000003881640conf4,-7.0,23.436,19.736
6w4hpdbqt_ZINC000003881640conf4,-6.9,7.397,2.532
6w4hpdbqt_ZINC000003881640conf4,-6.9,31.625,29.522
6w4hpdbqt_ZINC000003881640conf4,-6.8,11.717,6.858
6w4hpdbqt_ZINC000003881640conf4,-6.8,29.493,26.099
6w4hpdbqt_ZINC000003881640conf5,-8.1,0.0,0.0
6w4hpdbqt_ZINC000003881640conf5,-7.6,7.001,2.17
6w4hpdbqt_ZINC000003881640conf5,-7.5,7.047,1.648
6w4hpdbqt_ZINC000003881640conf5,-7.3,2.346,1.77
6w4hpdbqt_ZINC000003881640conf5,-7.1,7.055,2.011
6w4hpdbqt_ZINC000003881640conf5,-6.9,2.966,2.331
6w4hpdbqt_ZINC000003881640conf5,-6.6,3.224,2.404
6w4hpdbqt_ZINC000003881640conf5,-6.5,6.862,2.57
6w4hpdbqt_ZINC000003881640conf5,-6.5,31.08,28.005
6w4hpdbqt_ZINC000003914808conf1,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003914808conf1,-7.8,13.12,9.776
6w4hpdbqt_ZINC000003914808conf1,-7.7,15.635,13.064
6w4hpdbqt_ZINC000003914808conf1,-7.6,3.354,2.483
6w4hpdbqt_ZINC000003914808conf1,-7.5,30.577,26.617
6w4hpdbqt_ZINC000003914808conf1,-7.3,3.187,2.594
6w4hpdbqt_ZINC000003914808conf1,-7.3,8.125,2.743
6w4hpdbqt_ZINC000003914808conf1,-7.1,8.263,3.323
6w4hpdbqt_ZINC000003914808conf1,-7.1,42.503,40.354
6w4hpdbqt_ZINC000003914808conf10,-8.4,0.0,0.0
6w4hpdbqt_ZINC000003914808conf10,-8.3,38.884,36.561
6w4hpdbqt_ZINC000003914808conf10,-8.0,20.09,16.356
6w4hpdbqt_ZINC000003914808conf10,-7.8,13.1,9.659
6w4hpdbqt_ZINC000003914808conf10,-7.6,15.73,13.111
6w4hpdbqt_ZINC000003914808conf10,-7.6,30.592,26.86
6w4hpdbqt_ZINC000003914808conf10,-7.5,5.757,3.968
6w4hpdbqt_ZINC000003914808conf10,-7.5,30.522,26.64
6w4hpdbqt_ZINC000003914808conf10,-7.5,38.877,36.505
6w4hpdbqt_ZINC000003914808conf11,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003914808conf11,-7.9,13.068,9.609
6w4hpdbqt_ZINC000003914808conf11,-7.8,4.218,3.453
6w4hpdbqt_ZINC000003914808conf11,-7.7,3.666,2.776
6w4hpdbqt_ZINC000003914808conf11,-7.7,30.537,26.661
6w4hpdbqt_ZINC000003914808conf11,-7.6,15.376,12.857
6w4hpdbqt_ZINC000003914808conf11,-7.6,3.659,2.481
6w4hpdbqt_ZINC000003914808conf11,-7.4,8.178,3.451
6w4hpdbqt_ZINC000003914808conf11,-7.3,3.105,2.57
6w4hpdbqt_ZINC000003914808conf12,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003914808conf12,-8.0,3.367,2.258
6w4hpdbqt_ZINC000003914808conf12,-8.0,13.149,9.657
6w4hpdbqt_ZINC000003914808conf12,-7.7,30.857,27.16
6w4hpdbqt_ZINC000003914808conf12,-7.7,15.766,13.106
6w4hpdbqt_ZINC000003914808conf12,-7.6,15.192,12.308
6w4hpdbqt_ZINC000003914808conf12,-7.6,2.002,1.614
6w4hpdbqt_ZINC000003914808conf12,-7.5,8.142,3.457
6w4hpdbqt_ZINC000003914808conf12,-7.1,3.957,3.253
6w4hpdbqt_ZINC000003914808conf13,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003914808conf13,-7.8,13.196,9.723
6w4hpdbqt_ZINC000003914808conf13,-7.7,30.707,26.885
6w4hpdbqt_ZINC000003914808conf13,-7.5,15.532,12.648
6w4hpdbqt_ZINC000003914808conf13,-7.5,3.227,2.5
6w4hpdbqt_ZINC000003914808conf13,-7.3,30.646,26.811
6w4hpdbqt_ZINC000003914808conf13,-7.3,18.454,14.677
6w4hpdbqt_ZINC000003914808conf13,-7.0,3.305,2.736
6w4hpdbqt_ZINC000003914808conf13,-6.9,3.926,3.182
6w4hpdbqt_ZINC000003914808conf2,-9.6,0.0,0.0
6w4hpdbqt_ZINC000003914808conf2,-9.4,15.958,13.886
6w4hpdbqt_ZINC000003914808conf2,-9.0,2.443,1.775
6w4hpdbqt_ZINC000003914808conf2,-8.7,18.713,17.319
6w4hpdbqt_ZINC000003914808conf2,-8.5,42.685,39.156
6w4hpdbqt_ZINC000003914808conf2,-8.5,18.582,15.442
6w4hpdbqt_ZINC000003914808conf2,-8.4,19.353,15.963
6w4hpdbqt_ZINC000003914808conf2,-8.2,42.783,39.269
6w4hpdbqt_ZINC000003914808conf2,-7.8,15.932,13.816
6w4hpdbqt_ZINC000003914808conf3,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003914808conf3,-8.3,38.872,36.629
6w4hpdbqt_ZINC000003914808conf3,-8.0,13.111,9.631
6w4hpdbqt_ZINC000003914808conf3,-7.8,30.772,27.019
6w4hpdbqt_ZINC000003914808conf3,-7.5,8.121,3.325
6w4hpdbqt_ZINC000003914808conf3,-7.2,31.339,28.808
6w4hpdbqt_ZINC000003914808conf3,-7.2,30.544,26.694
6w4hpdbqt_ZINC000003914808conf3,-7.1,3.967,3.178
6w4hpdbqt_ZINC000003914808conf3,-7.1,32.099,29.244
6w4hpdbqt_ZINC000003914808conf4,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003914808conf4,-8.5,38.938,36.629
6w4hpdbqt_ZINC000003914808conf4,-8.0,13.146,9.796
6w4hpdbqt_ZINC000003914808conf4,-7.9,15.578,12.988
6w4hpdbqt_ZINC000003914808conf4,-7.9,30.544,26.586
6w4hpdbqt_ZINC000003914808conf4,-7.8,3.785,2.98
6w4hpdbqt_ZINC000003914808conf4,-7.6,30.539,26.476
6w4hpdbqt_ZINC000003914808conf4,-7.4,29.045,25.557
6w4hpdbqt_ZINC000003914808conf4,-7.4,15.609,12.512
6w4hpdbqt_ZINC000003914808conf5,-8.1,0.0,0.0
6w4hpdbqt_ZINC000003914808conf5,-7.9,3.091,2.111
6w4hpdbqt_ZINC000003914808conf5,-7.7,13.199,9.64
6w4hpdbqt_ZINC000003914808conf5,-7.6,30.972,27.401
6w4hpdbqt_ZINC000003914808conf5,-7.4,30.834,27.135
6w4hpdbqt_ZINC000003914808conf5,-7.2,8.127,3.461
6w4hpdbqt_ZINC000003914808conf5,-7.1,15.361,12.429
6w4hpdbqt_ZINC000003914808conf5,-7.1,4.131,3.394
6w4hpdbqt_ZINC000003914808conf5,-6.9,2.26,1.813
6w4hpdbqt_ZINC000003914808conf6,-8.1,0.0,0.0
6w4hpdbqt_ZINC000003914808conf6,-7.9,39.461,37.214
6w4hpdbqt_ZINC000003914808conf6,-7.7,36.673,33.665
6w4hpdbqt_ZINC000003914808conf6,-7.5,34.61,32.353
6w4hpdbqt_ZINC000003914808conf6,-7.5,32.784,29.632
6w4hpdbqt_ZINC000003914808conf6,-7.3,38.764,36.481
6w4hpdbqt_ZINC000003914808conf6,-7.2,38.149,36.309
6w4hpdbqt_ZINC000003914808conf6,-7.0,2.182,1.736
6w4hpdbqt_ZINC000003914808conf6,-7.0,16.405,14.107
6w4hpdbqt_ZINC000003914808conf7,-9.6,0.0,0.0
6w4hpdbqt_ZINC000003914808conf7,-9.3,16.023,13.886
6w4hpdbqt_ZINC000003914808conf7,-9.0,38.158,35.695
6w4hpdbqt_ZINC000003914808conf7,-8.6,2.345,1.827
6w4hpdbqt_ZINC000003914808conf7,-8.5,18.678,17.253
6w4hpdbqt_ZINC000003914808conf7,-8.3,42.886,39.199
6w4hpdbqt_ZINC000003914808conf7,-8.2,19.192,15.845
6w4hpdbqt_ZINC000003914808conf7,-8.0,15.518,12.362
6w4hpdbqt_ZINC000003914808conf7,-8.0,38.088,34.97
6w4hpdbqt_ZINC000003914808conf8,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003914808conf8,-8.3,3.428,2.314
6w4hpdbqt_ZINC000003914808conf8,-8.2,13.185,9.834
6w4hpdbqt_ZINC000003914808conf8,-8.1,4.678,3.8
6w4hpdbqt_ZINC000003914808conf8,-8.1,8.112,3.203
6w4hpdbqt_ZINC000003914808conf8,-8.0,31.169,27.363
6w4hpdbqt_ZINC000003914808conf8,-7.8,31.022,27.078
6w4hpdbqt_ZINC000003914808conf8,-7.7,15.47,12.705
6w4hpdbqt_ZINC000003914808conf8,-7.6,3.059,2.637
6w4hpdbqt_ZINC000003914808conf9,-8.5,0.0,0.0
6w4hpdbqt_ZINC000003914808conf9,-8.2,38.983,36.746
6w4hpdbqt_ZINC000003914808conf9,-7.8,13.183,9.657
6w4hpdbqt_ZINC000003914808conf9,-7.7,30.841,27.254
6w4hpdbqt_ZINC000003914808conf9,-7.4,15.441,12.666
6w4hpdbqt_ZINC000003914808conf9,-7.1,2.322,1.999
6w4hpdbqt_ZINC000003914808conf9,-7.1,30.628,26.878
6w4hpdbqt_ZINC000003914808conf9,-7.0,38.586,36.334
6w4hpdbqt_ZINC000003914808conf9,-7.0,38.282,36.361
6w4hpdbqt_ZINC000003916214conf1,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003916214conf1,-8.5,3.501,2.147
6w4hpdbqt_ZINC000003916214conf1,-8.3,2.599,1.915
6w4hpdbqt_ZINC000003916214conf1,-8.2,10.871,3.962
6w4hpdbqt_ZINC000003916214conf1,-8.1,2.732,1.891
6w4hpdbqt_ZINC000003916214conf1,-8.0,9.341,5.723
6w4hpdbqt_ZINC000003916214conf1,-8.0,31.294,27.969
6w4hpdbqt_ZINC000003916214conf1,-7.9,9.544,2.475
6w4hpdbqt_ZINC000003916214conf1,-7.8,8.899,5.649
6w4hpdbqt_ZINC000003916214conf10,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003916214conf10,-8.8,3.724,2.426
6w4hpdbqt_ZINC000003916214conf10,-8.2,8.812,5.512
6w4hpdbqt_ZINC000003916214conf10,-8.1,8.496,5.545
6w4hpdbqt_ZINC000003916214conf10,-8.0,12.682,5.988
6w4hpdbqt_ZINC000003916214conf10,-7.9,10.85,3.617
6w4hpdbqt_ZINC000003916214conf10,-7.7,9.975,3.123
6w4hpdbqt_ZINC000003916214conf10,-7.7,14.03,8.32
6w4hpdbqt_ZINC000003916214conf10,-7.7,12.005,8.247
6w4hpdbqt_ZINC000003916214conf11,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003916214conf11,-8.3,10.725,3.817
6w4hpdbqt_ZINC000003916214conf11,-8.2,10.843,3.948
6w4hpdbqt_ZINC000003916214conf11,-8.2,2.83,2.135
6w4hpdbqt_ZINC000003916214conf11,-8.2,8.003,4.581
6w4hpdbqt_ZINC000003916214conf11,-8.1,11.974,8.405
6w4hpdbqt_ZINC000003916214conf11,-8.0,8.929,5.547
6w4hpdbqt_ZINC000003916214conf11,-8.0,11.811,8.428
6w4hpdbqt_ZINC000003916214conf11,-8.0,11.832,6.842
6w4hpdbqt_ZINC000003916214conf12,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003916214conf12,-8.5,12.7,6.231
6w4hpdbqt_ZINC000003916214conf12,-8.5,3.437,2.215
6w4hpdbqt_ZINC000003916214conf12,-8.3,1.982,1.477
6w4hpdbqt_ZINC000003916214conf12,-8.1,10.895,3.741
6w4hpdbqt_ZINC000003916214conf12,-8.1,3.093,2.342
6w4hpdbqt_ZINC000003916214conf12,-8.0,8.148,4.551
6w4hpdbqt_ZINC000003916214conf12,-8.0,11.533,3.65
6w4hpdbqt_ZINC000003916214conf12,-7.9,10.88,4.03
6w4hpdbqt_ZINC000003916214conf2,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003916214conf2,-8.7,3.576,2.224
6w4hpdbqt_ZINC000003916214conf2,-8.4,10.023,4.1
6w4hpdbqt_ZINC000003916214conf2,-8.2,11.062,4.376
6w4hpdbqt_ZINC000003916214conf2,-8.1,12.21,9.121
6w4hpdbqt_ZINC000003916214conf2,-8.1,12.417,8.024
6w4hpdbqt_ZINC000003916214conf2,-8.1,4.429,2.734
6w4hpdbqt_ZINC000003916214conf2,-8.0,3.696,2.708
6w4hpdbqt_ZINC000003916214conf2,-7.9,8.777,5.113
6w4hpdbqt_ZINC000003916214conf3,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003916214conf3,-8.5,3.647,2.32
6w4hpdbqt_ZINC000003916214conf3,-8.2,11.242,4.037
6w4hpdbqt_ZINC000003916214conf3,-8.1,8.383,4.661
6w4hpdbqt_ZINC000003916214conf3,-8.1,4.806,3.001
6w4hpdbqt_ZINC000003916214conf3,-8.0,10.215,3.924
6w4hpdbqt_ZINC000003916214conf3,-7.9,11.347,5.152
6w4hpdbqt_ZINC000003916214conf3,-7.9,8.654,5.106
6w4hpdbqt_ZINC000003916214conf3,-7.8,10.806,6.5
6w4hpdbqt_ZINC000003916214conf4,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003916214conf4,-8.2,2.264,1.661
6w4hpdbqt_ZINC000003916214conf4,-8.1,11.2,3.844
6w4hpdbqt_ZINC000003916214conf4,-8.0,10.985,3.913
6w4hpdbqt_ZINC000003916214conf4,-8.0,3.27,2.537
6w4hpdbqt_ZINC000003916214conf4,-8.0,10.828,8.347
6w4hpdbqt_ZINC000003916214conf4,-7.9,8.234,4.52
6w4hpdbqt_ZINC000003916214conf4,-7.9,11.045,3.793
6w4hpdbqt_ZINC000003916214conf4,-7.8,11.636,8.206
6w4hpdbqt_ZINC000003916214conf5,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003916214conf5,-8.7,3.344,2.084
6w4hpdbqt_ZINC000003916214conf5,-8.3,11.359,3.837
6w4hpdbqt_ZINC000003916214conf5,-8.2,11.288,4.575
6w4hpdbqt_ZINC000003916214conf5,-8.2,12.603,8.029
6w4hpdbqt_ZINC000003916214conf5,-8.2,11.887,5.88
6w4hpdbqt_ZINC000003916214conf5,-8.1,8.384,4.975
6w4hpdbqt_ZINC000003916214conf5,-7.9,12.015,9.351
6w4hpdbqt_ZINC000003916214conf5,-7.9,11.67,7.246
6w4hpdbqt_ZINC000003916214conf6,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003916214conf6,-8.7,3.534,2.206
6w4hpdbqt_ZINC000003916214conf6,-8.3,4.461,2.717
6w4hpdbqt_ZINC000003916214conf6,-8.3,11.388,3.927
6w4hpdbqt_ZINC000003916214conf6,-8.2,4.485,2.795
6w4hpdbqt_ZINC000003916214conf6,-8.1,11.125,4.485
6w4hpdbqt_ZINC000003916214conf6,-8.1,8.759,5.108
6w4hpdbqt_ZINC000003916214conf6,-8.0,11.383,5.447
6w4hpdbqt_ZINC000003916214conf6,-8.0,10.574,7.109
6w4hpdbqt_ZINC000003916214conf7,-8.7,0.0,0.0
6w4hpdbqt_ZINC000003916214conf7,-8.6,1.413,1.07
6w4hpdbqt_ZINC000003916214conf7,-8.4,11.15,3.721
6w4hpdbqt_ZINC000003916214conf7,-8.3,2.448,1.903
6w4hpdbqt_ZINC000003916214conf7,-8.2,8.923,5.762
6w4hpdbqt_ZINC000003916214conf7,-8.2,4.783,3.285
6w4hpdbqt_ZINC000003916214conf7,-8.2,8.646,5.704
6w4hpdbqt_ZINC000003916214conf7,-8.2,12.912,5.92
6w4hpdbqt_ZINC000003916214conf7,-8.0,14.088,8.548
6w4hpdbqt_ZINC000003916214conf8,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003916214conf8,-8.6,3.738,2.361
6w4hpdbqt_ZINC000003916214conf8,-8.4,2.337,1.744
6w4hpdbqt_ZINC000003916214conf8,-8.2,8.872,5.621
6w4hpdbqt_ZINC000003916214conf8,-8.2,10.709,3.771
6w4hpdbqt_ZINC000003916214conf8,-7.8,11.624,3.937
6w4hpdbqt_ZINC000003916214conf8,-7.7,13.944,8.707
6w4hpdbqt_ZINC000003916214conf8,-7.6,11.706,8.112
6w4hpdbqt_ZINC000003916214conf8,-7.6,15.506,9.793
6w4hpdbqt_ZINC000003916214conf9,-8.8,0.0,0.0
6w4hpdbqt_ZINC000003916214conf9,-8.3,11.165,3.797
6w4hpdbqt_ZINC000003916214conf9,-8.2,2.975,2.184
6w4hpdbqt_ZINC000003916214conf9,-8.2,10.985,6.522
6w4hpdbqt_ZINC000003916214conf9,-8.1,13.912,9.359
6w4hpdbqt_ZINC000003916214conf9,-7.8,4.581,3.091
6w4hpdbqt_ZINC000003916214conf9,-7.8,2.656,1.921
6w4hpdbqt_ZINC000003916214conf9,-7.8,7.802,4.477
6w4hpdbqt_ZINC000003916214conf9,-7.7,5.045,3.396
6w4hpdbqt_ZINC000003921872conf1,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003921872conf1,-7.9,1.996,1.382
6w4hpdbqt_ZINC000003921872conf1,-7.7,4.852,2.999
6w4hpdbqt_ZINC000003921872conf1,-7.7,9.653,2.901
6w4hpdbqt_ZINC000003921872conf1,-7.6,6.023,4.153
6w4hpdbqt_ZINC000003921872conf1,-7.6,5.964,3.735
6w4hpdbqt_ZINC000003921872conf1,-7.6,3.211,2.343
6w4hpdbqt_ZINC000003921872conf1,-7.5,19.701,13.932
6w4hpdbqt_ZINC000003921872conf1,-7.5,3.156,2.501
6w4hpdbqt_ZINC000003921872conf10,-8.5,0.0,0.0
6w4hpdbqt_ZINC000003921872conf10,-8.2,9.344,5.036
6w4hpdbqt_ZINC000003921872conf10,-8.0,8.71,5.342
6w4hpdbqt_ZINC000003921872conf10,-8.0,18.526,14.705
6w4hpdbqt_ZINC000003921872conf10,-7.9,16.071,13.035
6w4hpdbqt_ZINC000003921872conf10,-7.9,2.751,2.172
6w4hpdbqt_ZINC000003921872conf10,-7.7,9.502,2.841
6w4hpdbqt_ZINC000003921872conf10,-7.7,9.75,3.421
6w4hpdbqt_ZINC000003921872conf10,-7.6,11.786,7.359
6w4hpdbqt_ZINC000003921872conf11,-8.1,0.0,0.0
6w4hpdbqt_ZINC000003921872conf11,-7.8,8.917,5.029
6w4hpdbqt_ZINC000003921872conf11,-7.8,9.757,2.635
6w4hpdbqt_ZINC000003921872conf11,-7.5,9.512,1.741
6w4hpdbqt_ZINC000003921872conf11,-7.4,8.268,3.29
6w4hpdbqt_ZINC000003921872conf11,-7.2,20.764,14.207
6w4hpdbqt_ZINC000003921872conf11,-7.2,7.401,4.83
6w4hpdbqt_ZINC000003921872conf11,-7.2,6.779,4.143
6w4hpdbqt_ZINC000003921872conf11,-7.2,17.578,13.549
6w4hpdbqt_ZINC000003921872conf12,-8.3,0.0,0.0
6w4hpdbqt_ZINC000003921872conf12,-8.2,8.361,4.85
6w4hpdbqt_ZINC000003921872conf12,-8.0,36.975,35.368
6w4hpdbqt_ZINC000003921872conf12,-7.9,2.705,2.039
6w4hpdbqt_ZINC000003921872conf12,-7.8,5.206,3.148
6w4hpdbqt_ZINC000003921872conf12,-7.8,15.642,12.873
6w4hpdbqt_ZINC000003921872conf12,-7.8,9.709,2.339
6w4hpdbqt_ZINC000003921872conf12,-7.7,19.414,14.437
6w4hpdbqt_ZINC000003921872conf12,-7.7,28.051,25.128
6w4hpdbqt_ZINC000003921872conf13,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003921872conf13,-8.1,15.796,13.423
6w4hpdbqt_ZINC000003921872conf13,-8.0,13.986,10.247
6w4hpdbqt_ZINC000003921872conf13,-7.9,15.715,13.477
6w4hpdbqt_ZINC000003921872conf13,-7.7,9.193,2.623
6w4hpdbqt_ZINC000003921872conf13,-7.7,15.996,12.959
6w4hpdbqt_ZINC000003921872conf13,-7.7,17.558,15.087
6w4hpdbqt_ZINC000003921872conf13,-7.5,17.425,14.35
6w4hpdbqt_ZINC000003921872conf13,-7.5,14.626,11.004
6w4hpdbqt_ZINC000003921872conf14,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003921872conf14,-8.1,15.173,13.118
6w4hpdbqt_ZINC000003921872conf14,-7.8,16.231,14.306
6w4hpdbqt_ZINC000003921872conf14,-7.7,13.955,10.408
6w4hpdbqt_ZINC000003921872conf14,-7.6,11.482,7.737
6w4hpdbqt_ZINC000003921872conf14,-7.5,14.616,11.078
6w4hpdbqt_ZINC000003921872conf14,-7.4,30.304,28.421
6w4hpdbqt_ZINC000003921872conf14,-7.3,13.19,10.594
6w4hpdbqt_ZINC000003921872conf14,-7.3,7.813,1.556
6w4hpdbqt_ZINC000003921872conf2,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003921872conf2,-7.9,1.941,1.321
6w4hpdbqt_ZINC000003921872conf2,-7.8,9.766,2.731
6w4hpdbqt_ZINC000003921872conf2,-7.6,5.961,4.104
6w4hpdbqt_ZINC000003921872conf2,-7.6,3.499,2.393
6w4hpdbqt_ZINC000003921872conf2,-7.6,5.932,3.684
6w4hpdbqt_ZINC000003921872conf2,-7.6,19.971,13.844
6w4hpdbqt_ZINC000003921872conf2,-7.5,3.05,2.368
6w4hpdbqt_ZINC000003921872conf2,-7.4,15.445,11.217
6w4hpdbqt_ZINC000003921872conf3,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003921872conf3,-7.9,2.022,1.436
6w4hpdbqt_ZINC000003921872conf3,-7.8,4.773,2.916
6w4hpdbqt_ZINC000003921872conf3,-7.8,10.053,4.915
6w4hpdbqt_ZINC000003921872conf3,-7.7,6.028,4.147
6w4hpdbqt_ZINC000003921872conf3,-7.6,3.521,2.434
6w4hpdbqt_ZINC000003921872conf3,-7.6,4.083,3.104
6w4hpdbqt_ZINC000003921872conf3,-7.5,8.008,4.813
6w4hpdbqt_ZINC000003921872conf3,-7.5,19.78,13.989
6w4hpdbqt_ZINC000003921872conf4,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003921872conf4,-7.7,4.761,2.945
6w4hpdbqt_ZINC000003921872conf4,-7.7,3.364,2.3
6w4hpdbqt_ZINC000003921872conf4,-7.7,5.998,4.124
6w4hpdbqt_ZINC000003921872conf4,-7.6,20.017,13.912
6w4hpdbqt_ZINC000003921872conf4,-7.5,8.061,4.755
6w4hpdbqt_ZINC000003921872conf4,-7.4,9.951,4.515
6w4hpdbqt_ZINC000003921872conf4,-7.4,15.698,11.704
6w4hpdbqt_ZINC000003921872conf4,-7.4,2.256,1.694
6w4hpdbqt_ZINC000003921872conf5,-8.5,0.0,0.0
6w4hpdbqt_ZINC000003921872conf5,-8.1,9.988,2.648
6w4hpdbqt_ZINC000003921872conf5,-8.1,9.829,2.262
6w4hpdbqt_ZINC000003921872conf5,-7.9,10.007,3.295
6w4hpdbqt_ZINC000003921872conf5,-7.9,5.493,3.465
6w4hpdbqt_ZINC000003921872conf5,-7.9,9.943,4.69
6w4hpdbqt_ZINC000003921872conf5,-7.9,2.258,1.656
6w4hpdbqt_ZINC000003921872conf5,-7.8,7.204,4.58
6w4hpdbqt_ZINC000003921872conf5,-7.7,24.948,18.973
6w4hpdbqt_ZINC000003921872conf6,-8.6,0.0,0.0
6w4hpdbqt_ZINC000003921872conf6,-8.6,1.697,1.487
6w4hpdbqt_ZINC000003921872conf6,-8.1,9.733,2.398
6w4hpdbqt_ZINC000003921872conf6,-8.0,6.785,4.512
